interveningOpponents,interveningTeammates,minute,second,label,distance,angle,playType_جریان بازی,playType_ضربه آزاد مستقیم,playType_مستقیم از کرنر,playType_پنالتی,bodyPart_سایر,bodyPart_سر,bodyPart_پا,interferenceOnShooter_زیاد,interferenceOnShooter_متوسط,interferenceOnShooter_کم
3,0,57,59,1,23.44129049348606,14.139740066907367,1,0,0,0,0,0,1,0,1,0
6,2,64,41,0,30.381120782485954,13.651051923391304,0,1,0,0,0,0,1,0,0,1
2,0,84,56,0,4.636291621544098,73.51881433028794,1,0,0,0,0,1,0,0,0,1
1,0,46,45,0,7.796165724251891,42.779278889370154,1,0,0,0,0,1,0,0,0,1
2,0,29,20,0,4.408820703997839,75.7073420956732,1,0,0,0,0,0,1,1,0,0
2,0,56,52,1,18.347253200411227,22.41106247794903,1,0,0,0,0,0,1,0,1,0
5,2,36,39,0,15.314088284974723,22.02445759251478,1,0,0,0,0,0,1,0,1,0
6,1,13,7,0,22.83705760381578,17.91403557480965,0,1,0,0,0,0,1,0,0,1
1,0,30,25,0,14.39534647030074,28.23659579680266,1,0,0,0,0,0,1,1,0,0
1,0,79,47,0,16.949764010156603,11.304666525259499,1,0,0,0,0,0,1,0,0,1
2,0,61,7,0,16.261958676617034,21.803007004286826,1,0,0,0,0,0,1,0,1,0
1,0,35,32,0,11.610038759625224,31.668228668200037,1,0,0,0,0,0,1,0,0,1
1,1,27,4,0,8.311299537376811,35.818679700271225,1,0,0,0,0,1,0,0,0,1
2,0,60,1,1,19.75656346635214,15.179021503748407,1,0,0,0,0,0,1,0,1,0
2,0,49,14,0,11.064628326337944,35.7429880855635,1,0,0,0,0,1,0,0,0,1
3,0,55,0,1,8.712657459122331,44.797101557996314,1,0,0,0,0,0,1,0,0,1
2,0,24,17,1,8.762157268618271,45.235783769876605,1,0,0,0,0,1,0,1,0,0
3,0,4,53,0,13.275108285810704,28.28469925973401,1,0,0,0,0,0,1,0,1,0
2,0,64,34,0,22.235163592831963,18.66709270448563,1,0,0,0,0,0,1,1,0,0
3,0,84,22,0,19.827821362923363,13.776606651145375,1,0,0,0,0,0,1,0,1,0
4,0,33,2,0,18.135104080208638,19.733268766667244,1,0,0,0,0,0,1,0,1,0
2,0,43,23,0,13.856453370180986,26.13164940289289,1,0,0,0,0,0,1,0,1,0
2,0,9,40,0,15.203989607994345,18.544996550149985,1,0,0,0,0,0,1,0,1,0
1,0,93,1,0,11.940205190866697,30.681351043443104,1,0,0,0,0,0,1,0,0,1
2,0,77,9,0,11.472724175190477,35.38076430301511,1,0,0,0,0,0,1,0,1,0
2,0,3,50,0,26.770814332029577,14.55191337099185,1,0,0,0,0,0,1,0,1,0
3,1,65,57,0,16.056525153344978,23.41555265197301,1,0,0,0,0,0,1,0,1,0
1,0,53,40,0,8.645258816252987,29.492588556031606,1,0,0,0,0,1,0,0,1,0
1,0,22,6,1,12.935737319534592,21.372916761572124,1,0,0,0,0,0,1,0,0,1
4,1,66,16,0,31.008479485456878,12.168509155675352,1,0,0,0,0,0,1,0,1,0
3,1,59,56,0,25.162005087035492,5.719793403911484,0,1,0,0,0,0,1,0,0,1
3,0,66,42,0,28.625037991241165,13.866064636561825,1,0,0,0,0,0,1,0,0,1
3,2,83,4,0,36.97615447825801,7.375344927397073,1,0,0,0,0,0,1,0,0,1
3,0,41,20,0,12.906715306382178,22.05841574431174,1,0,0,0,0,0,1,0,0,1
4,1,76,23,0,15.062592738303723,26.765266999169892,1,0,0,0,0,0,1,1,0,0
3,0,80,43,0,19.41855040933797,20.877501888688418,1,0,0,0,0,0,1,0,1,0
4,1,34,8,0,29.89491261067675,12.394961717735063,1,0,0,0,0,0,1,0,1,0
1,0,50,36,0,9.375126665810974,38.961330056435834,1,0,0,0,0,0,1,0,0,1
2,0,10,43,0,20.408944117714668,11.265445130090884,1,0,0,0,0,0,1,0,0,1
1,0,26,32,0,16.615489761063323,11.391247485115258,1,0,0,0,0,0,1,0,1,0
2,0,45,45,0,24.263173741289492,13.383673935757978,1,0,0,0,0,0,1,0,1,0
8,1,12,17,0,19.22498634589892,21.277051453367864,0,1,0,0,0,0,1,0,0,1
2,0,36,45,0,10.264160949634412,36.305735824861195,1,0,0,0,1,0,0,0,0,1
2,0,84,24,0,12.180147782354696,14.417865038734263,1,0,0,0,0,0,1,1,0,0
4,0,56,40,0,16.98710687551003,16.268569497299683,1,0,0,0,0,0,1,1,0,0
2,0,32,27,0,20.748677066261358,19.51914775673696,1,0,0,0,0,0,1,0,1,0
3,0,47,56,0,11.231135294350256,36.072431710316636,1,0,0,0,0,0,1,1,0,0
2,0,28,2,0,13.56544507194659,25.20276018717979,1,0,0,0,0,0,1,0,1,0
1,0,58,54,0,9.49739437951273,38.10963803512765,1,0,0,0,0,0,1,0,1,0
5,1,25,42,0,15.621433993075028,26.136244308573893,1,0,0,0,0,0,1,0,1,0
3,0,82,20,0,13.2789645680678,30.706888821678866,1,0,0,0,0,0,1,1,0,0
5,0,46,43,0,9.227838316745695,41.68668315697672,1,0,0,0,0,1,0,1,0,0
1,0,92,49,0,11.222000712885382,30.289325656252753,1,0,0,0,0,0,1,1,0,0
4,2,42,35,0,13.48919938321026,28.91528494372912,1,0,0,0,0,1,0,0,1,0
2,0,88,7,0,13.498462875453637,29.353407374294548,1,0,0,0,0,0,1,0,1,0
3,1,89,32,0,21.620881110630066,12.471876277849958,1,0,0,0,0,0,1,0,1,0
3,1,34,1,0,19.806314649626263,20.594291794138805,1,0,0,0,0,0,1,1,0,0
2,0,27,6,1,4.420418532220677,78.80169095716485,1,0,0,0,0,0,1,0,1,0
1,0,66,9,1,8.728000916590236,39.13940062702898,1,0,0,0,0,0,1,0,0,1
2,1,11,6,0,34.240772479603905,11.049571172554758,1,0,0,0,0,0,1,0,0,1
6,3,36,16,0,28.398860892648493,13.833627287158745,0,1,0,0,0,0,1,0,0,1
3,1,38,30,0,22.099266956168478,18.093019496459927,1,0,0,0,0,0,1,0,0,1
3,1,30,52,0,30.71988606749706,13.567257606524855,0,1,0,0,0,0,1,0,0,1
2,0,50,1,0,7.2988286731502345,53.00241211782494,1,0,0,0,0,1,0,1,0,0
4,0,81,43,0,11.171973863198929,33.90503545365192,1,0,0,0,0,1,0,0,1,0
2,0,34,8,0,31.229377195198754,11.895324779641074,1,0,0,0,0,0,1,0,0,1
1,0,48,8,0,15.864072617080396,16.237431613593493,1,0,0,0,0,0,1,0,1,0
1,0,3,46,0,9.278496645470106,36.98695936628561,1,0,0,0,0,0,1,0,1,0
3,0,10,41,0,8.99390905001824,44.242628077513366,1,0,0,0,0,1,0,0,0,1
4,0,95,44,0,15.691695255771444,19.028446869328473,1,0,0,0,0,0,1,1,0,0
2,0,64,46,1,19.04945668516559,15.755329920193033,1,0,0,0,0,0,1,0,1,0
4,1,9,37,0,23.889824193576644,16.93966900571315,1,0,0,0,0,0,1,0,1,0
1,0,52,26,1,10.97,36.90123249850194,0,0,0,1,0,0,1,0,0,1
1,0,34,58,0,16.535758222712378,21.117445234610397,1,0,0,0,0,0,1,0,0,1
3,0,71,29,0,17.77595285772327,19.588259443717632,1,0,0,0,0,0,1,0,1,0
5,1,74,45,0,28.250883172035525,14.728073107228665,1,0,0,0,0,0,1,0,0,1
3,0,29,49,0,15.816883384535654,21.082157559180477,1,0,0,0,0,0,1,0,1,0
1,0,7,21,1,12.74385342037486,22.013079116977142,1,0,0,0,0,0,1,0,1,0
2,1,2,13,0,12.480020032035206,32.668614944260995,1,0,0,0,0,1,0,0,1,0
3,0,1,18,0,29.07861413478985,13.326790728585843,1,0,0,0,0,0,1,0,0,1
2,0,30,54,0,11.853311773508702,33.447047759416954,1,0,0,0,0,1,0,0,1,0
2,0,24,51,0,16.73989545964968,24.62725641152904,1,0,0,0,0,0,1,0,1,0
5,1,4,19,0,28.67423930987534,13.211724738857143,1,0,0,0,0,0,1,0,0,1
5,1,46,46,0,18.519970302352,16.06919591063056,1,0,0,0,0,0,1,1,0,0
2,1,54,29,0,26.38965138079698,15.678468228082986,1,0,0,0,0,0,1,0,1,0
3,1,68,3,0,24.521696515534973,16.924768963556286,1,0,0,0,0,0,1,0,0,1
2,0,29,37,0,24.37966775819556,12.92217914901643,1,0,0,0,0,0,1,0,0,1
3,1,6,49,0,23.665394566750834,15.492512240191985,1,0,0,0,0,0,1,0,0,1
1,0,83,52,1,8.939407139178751,40.38643738630218,1,0,0,0,0,0,1,0,0,1
2,0,13,46,0,9.200706494612248,38.452151552356966,1,0,0,0,0,1,0,1,0,0
6,1,11,55,0,11.335157696300481,24.69507815928273,1,0,0,0,0,1,0,0,1,0
2,0,56,15,0,18.873507888042436,15.763458694727213,1,0,0,0,0,0,1,0,1,0
2,0,13,5,0,11.611567508308257,34.0722147504376,1,0,0,0,0,1,0,0,1,0
1,0,49,38,1,10.97,36.90123249850194,0,0,0,1,0,0,1,0,0,1
1,0,65,6,0,8.921911230224161,23.805042235584825,1,0,0,0,0,0,1,0,1,0
1,0,46,20,0,14.477268388753455,21.799425642935223,1,0,0,0,0,0,1,0,0,1
2,0,60,6,0,9.26042115672932,4.338767397003559,1,0,0,0,0,0,1,0,0,1
8,2,55,25,0,23.284408946760923,17.618278233571797,0,1,0,0,0,0,1,0,0,1
1,0,61,13,0,4.636291621544098,73.51881433028794,1,0,0,0,0,0,1,0,1,0
4,1,40,55,0,30.921010656186517,13.500514932508501,1,0,0,0,0,0,1,0,0,1
2,0,46,31,0,13.617668669783386,29.81733249559716,1,0,0,0,0,0,1,0,1,0
2,2,55,24,1,10.756546843666884,28.94578536845436,1,0,0,0,0,0,1,0,1,0
1,0,2,24,0,8.699022933640306,25.12559649896407,1,0,0,0,0,0,1,0,0,1
2,0,26,48,0,17.10546696234862,12.8917992494626,1,0,0,0,0,0,1,0,1,0
2,0,12,42,0,15.971890933762353,20.689093973236645,1,0,0,0,0,0,1,0,1,0
5,0,36,50,0,22.872754534598585,17.307086324491443,1,0,0,0,0,0,1,0,1,0
2,0,20,42,1,10.1084370700915,38.7367246965703,1,0,0,0,0,0,1,0,0,1
2,0,31,26,0,10.029975074744703,39.95373424780471,1,0,0,0,0,1,0,0,1,0
1,0,39,49,1,11.12917337451439,11.207265405090757,1,0,0,0,0,0,1,0,0,1
3,1,66,40,0,10.242211675219371,39.29465390139607,1,0,0,0,0,1,0,0,1,0
2,1,38,48,0,13.831156856893786,29.445425972516553,1,0,0,0,0,0,1,0,1,0
1,0,15,44,1,3.9389338659083886,82.63427178293894,1,0,0,0,0,0,1,0,0,1
2,0,27,35,1,20.83680637717786,13.659641289463847,1,0,0,0,0,0,1,0,1,0
2,1,42,5,0,28.835438266133565,14.392679266859448,1,0,0,0,0,0,1,0,1,0
1,0,17,8,0,20.236217531940103,17.882644663171654,1,0,0,0,0,0,1,0,0,1
3,1,90,17,0,26.194772379236284,15.905284030593654,1,0,0,0,0,0,1,0,1,0
1,0,46,58,0,9.012796458369623,43.290704153221796,1,0,0,0,0,0,1,1,0,0
3,0,37,20,0,8.939407139178751,26.294360009202475,1,0,0,0,0,1,0,0,1,0
1,0,51,41,0,8.529390365084717,39.6921204473526,1,0,0,0,0,1,0,0,0,1
2,0,32,41,0,9.829954221663497,35.06168617522734,1,0,0,0,0,1,0,1,0,0
1,0,71,30,1,5.745441671447026,64.97564925886746,1,0,0,0,0,1,0,0,0,1
2,0,34,34,0,20.298768435548006,14.140260899714457,1,0,0,0,0,0,1,0,0,1
2,0,22,39,0,27.73526455615666,15.00625126191751,1,0,0,0,0,0,1,0,1,0
2,0,77,29,0,13.138257114244645,26.763720643441758,1,0,0,0,0,0,1,0,1,0
2,0,43,12,0,24.071021997414235,13.420054021519302,1,0,0,0,0,0,1,0,1,0
1,0,84,41,0,23.101854903881637,12.846895179450357,1,0,0,0,0,0,1,0,1,0
3,1,23,34,0,17.852520830403755,19.120397775456425,1,0,0,0,0,0,1,1,0,0
3,0,60,21,0,15.242981991723273,25.426455335382514,1,0,0,0,0,0,1,0,0,1
3,1,22,23,0,13.498462875453637,9.211600362195076,1,0,0,0,0,0,1,0,1,0
1,0,22,21,0,11.27379705334454,12.662946668511308,1,0,0,0,0,0,1,0,0,1
1,0,21,28,0,17.762370337317034,14.885148858446158,1,0,0,0,0,0,1,0,0,1
2,0,5,21,0,27.668294128839964,13.379528684071154,1,0,0,0,0,0,1,1,0,0
1,0,44,20,0,27.841021892164807,14.895626676237015,1,0,0,0,0,0,1,0,1,0
1,0,43,24,0,4.948252216692274,64.93995415349595,1,0,0,0,0,0,1,0,1,0
3,1,88,45,0,24.21066087491211,17.179166676509087,1,0,0,0,0,0,1,1,0,0
2,0,20,57,0,7.091043646741994,54.17239577798895,1,0,0,0,0,1,0,0,1,0
2,0,19,21,0,14.24899294687172,16.613871862832962,1,0,0,0,0,0,1,0,1,0
0,0,47,44,1,16.323336056088536,16.484405391861436,1,0,0,0,0,0,1,0,0,1
3,1,86,46,0,26.459542702019625,15.734142630054478,1,0,0,0,0,0,1,0,0,1
3,0,82,39,0,13.168940731888803,14.09703544693638,1,0,0,0,0,0,1,0,1,0
2,0,31,2,0,20.832306641368355,10.809027446194506,1,0,0,0,0,0,1,0,1,0
3,2,36,44,0,22.866031575242786,16.374311045430947,1,0,0,0,0,0,1,0,0,1
2,0,48,13,0,10.47488902089182,32.021970465996176,1,0,0,0,0,0,1,0,1,0
1,0,14,17,1,12.228593541368525,32.21706517402575,1,0,0,0,0,0,1,0,1,0
3,0,30,49,0,15.255874278454186,26.530383120627782,1,0,0,0,0,0,1,0,1,0
1,0,24,58,1,10.97,36.90123249850194,0,0,0,1,0,0,1,0,0,1
2,0,57,23,0,16.903896000626602,22.8917344301604,1,0,0,0,0,0,1,1,0,0
2,0,12,22,0,17.50876923144514,10.924423833065623,1,0,0,0,0,0,1,0,0,1
1,0,27,43,1,10.826047293449259,25.387423738280425,1,0,0,0,0,0,1,0,0,1
1,0,56,10,0,5.188227057483124,58.29140358839156,1,0,0,0,0,1,0,0,0,1
2,0,31,50,0,12.91572684752972,6.100328292579457,1,0,0,0,0,0,1,1,0,0
1,0,36,1,0,7.4693038497573525,49.28561793951059,1,0,0,0,0,0,1,0,0,1
2,0,49,9,0,11.171973863198929,33.90503545365192,1,0,0,0,0,1,0,0,1,0
1,0,30,59,0,10.384989167062237,36.30449712257523,1,0,0,0,0,0,1,0,0,1
3,1,61,33,0,22.625669050881125,9.968445562458054,1,0,0,0,0,0,1,0,1,0
1,0,42,39,0,7.583725997159972,51.14013202425782,1,0,0,0,0,1,0,0,0,1
2,1,57,32,0,27.388409957498443,14.979793692797786,1,0,0,0,0,0,1,0,0,1
1,0,17,50,1,11.724581015968118,23.10124053101535,1,0,0,0,0,0,1,0,1,0
0,0,13,12,0,3.031517771678075,100.87669117155804,1,0,0,0,0,0,1,0,0,1
8,3,55,4,0,25.72681480479074,15.573257285709827,0,1,0,0,0,0,1,0,0,1
1,0,92,18,0,9.281594690569074,38.761314991420846,1,0,0,0,0,0,1,1,0,0
1,0,47,5,0,7.092263390484028,41.687881536774995,1,0,0,0,1,0,0,1,0,0
3,0,37,46,0,28.293197062191467,9.736131959549748,1,0,0,0,0,0,1,0,1,0
2,0,69,51,1,9.75656189443802,36.37239803601501,1,0,0,0,0,0,1,0,0,1
2,0,45,21,0,22.791965689689867,17.98218575749965,1,0,0,0,0,0,1,0,1,0
5,1,43,53,0,26.659426100349574,15.506183057687691,0,1,0,0,0,0,1,0,0,1
3,1,60,7,0,7.486000267165371,37.62195271377372,1,0,0,0,0,1,0,0,1,0
2,0,47,53,0,20.41560677520999,9.50792444094244,1,0,0,0,0,0,1,1,0,0
2,0,65,34,0,10.972848308438426,36.885160933536035,1,0,0,0,0,1,0,0,1,0
1,0,88,29,0,15.093097760234643,27.05553232730843,1,0,0,0,0,0,1,0,1,0
3,0,62,15,0,34.96165327898554,8.926307380828737,1,0,0,0,0,0,1,0,1,0
4,1,22,12,0,26.51555204026498,13.540331483916141,1,0,0,0,0,0,1,0,1,0
2,0,10,56,0,18.29240279460301,10.306679829434298,1,0,0,0,0,0,1,0,0,1
3,0,69,48,0,17.32092664957623,20.910132958741713,1,0,0,0,0,0,1,0,1,0
2,0,12,29,0,24.485987829777258,16.97239721358498,1,0,0,0,0,0,1,0,1,0
2,0,42,5,0,27.515541063188273,11.109199896995342,1,0,0,0,0,0,1,0,0,1
4,1,37,38,0,10.576904083899032,37.89256187805403,1,0,0,0,0,1,0,0,1,0
1,0,61,17,1,8.324385863233395,47.14188202334197,1,0,0,0,0,1,0,0,1,0
2,0,20,45,1,10.792631745779156,37.2790487075994,1,0,0,0,0,0,1,0,0,1
1,0,42,37,1,12.64223081580146,30.36511370402615,1,0,0,0,0,0,1,0,1,0
1,0,22,47,0,14.321009042661764,24.1101530065286,1,0,0,0,0,0,1,0,1,0
1,0,45,28,0,9.72769242934829,38.97993000832629,1,0,0,0,0,0,1,0,1,0
6,2,17,10,0,23.535201295081375,13.670483484749692,1,0,0,0,0,0,1,0,1,0
3,1,41,56,0,16.53283097355078,23.186450720162274,1,0,0,0,0,0,1,0,0,1
1,0,24,40,0,14.168133257419624,13.70234789692471,1,0,0,0,0,0,1,0,1,0
3,1,48,11,0,11.822055658809935,31.236740254571316,1,0,0,0,0,1,0,0,1,0
5,1,49,43,0,32.308652091970664,12.872475395069339,1,0,0,0,0,0,1,0,0,1
6,1,12,11,0,24.195166872745475,17.200363055460645,1,0,0,0,0,0,1,0,1,0
3,0,93,50,0,23.023474976640692,16.717408309782122,1,0,0,0,0,0,1,0,1,0
3,0,14,32,0,29.17384616398736,13.2416574660199,1,0,0,0,0,0,1,0,0,1
2,0,32,35,1,8.048012176929157,47.76222143822663,1,0,0,0,0,0,1,0,1,0
3,0,89,56,0,17.258600754406483,19.445666991284604,1,0,0,0,0,0,1,0,1,0
4,0,67,31,0,18.37299104664235,15.426080501544657,1,0,0,0,0,0,1,0,1,0
2,0,10,25,0,22.407429571461336,17.811739775048192,1,0,0,0,0,0,1,0,1,0
2,0,66,23,0,25.19124054110873,16.53239320801891,1,0,0,0,0,0,1,0,1,0
3,0,65,45,0,8.587228889461374,43.15757210760732,1,0,0,0,0,1,0,0,0,1
0,0,30,54,1,4.788287794191156,70.80281928259507,1,0,0,0,0,0,1,0,1,0
2,0,2,40,0,13.611245350811954,7.856760676485744,1,0,0,0,0,0,1,0,1,0
3,0,79,57,0,22.767156168480945,16.130193375622422,1,0,0,0,0,0,1,0,0,1
3,0,51,0,0,7.830415059241751,49.73923877942061,1,0,0,0,0,1,0,0,0,1
2,0,79,0,0,15.165806935339775,26.819297699527844,1,0,0,0,0,0,1,1,0,0
2,0,64,41,0,13.950673818851905,15.207556714973812,1,0,0,0,0,1,0,1,0,0
2,0,41,33,0,9.628109887200084,40.42924961107656,1,0,0,0,0,1,0,0,1,0
2,0,46,23,1,15.074110255666834,21.86077649643122,1,0,0,0,0,0,1,0,1,0
1,0,32,6,0,3.043451987464235,102.77600236041539,1,0,0,0,0,1,0,0,1,0
1,0,29,14,0,15.427614851298305,22.515572452524296,1,0,0,0,0,1,0,0,1,0
2,0,19,8,1,7.092989496679098,53.15452479664151,1,0,0,0,0,0,1,0,1,0
5,0,55,30,0,31.749118097988173,11.109024833308542,0,1,0,0,0,0,1,0,0,1
1,0,84,28,0,13.213962312644911,26.996662547095898,1,0,0,0,0,0,1,0,1,0
2,0,2,24,0,12.74209166502894,32.0073434572113,1,0,0,0,0,0,1,0,1,0
2,0,33,25,0,7.734041634229803,50.63538473731278,1,0,0,0,0,1,0,0,0,1
2,0,65,40,0,10.043555147456503,39.152284396274744,1,0,0,0,0,1,0,0,1,0
4,0,75,31,0,20.80721269175667,19.414464268576314,1,0,0,0,0,0,1,0,1,0
1,0,8,10,0,8.077307719778911,48.408075450044606,1,0,0,0,0,1,0,0,1,0
3,0,52,39,0,12.242993914888629,33.23830250337464,1,0,0,0,0,0,1,0,1,0
2,0,92,51,0,24.63987418799049,14.482410256511411,1,0,0,0,0,0,1,0,1,0
6,3,20,1,0,21.417350443040334,17.301902514705496,0,1,0,0,0,0,1,0,0,1
3,0,45,1,0,29.29740090861304,12.31059177053367,1,0,0,0,0,0,1,0,1,0
2,0,17,34,1,4.595671876885904,70.56032119660144,1,0,0,0,0,1,0,0,1,0
2,0,83,57,0,16.323336056088536,20.20080390541003,1,0,0,0,0,0,1,0,0,1
7,2,76,35,0,21.503720608304047,12.162210247384929,1,0,0,0,0,0,1,0,1,0
2,0,29,1,0,14.148445144255252,28.69994082134674,1,0,0,0,0,0,1,0,0,1
7,3,74,35,1,22.810032880291953,17.774950352105396,0,1,0,0,0,0,1,0,0,1
4,1,45,24,0,26.26421519863101,14.669647981447648,1,0,0,0,0,0,1,0,0,1
3,0,86,12,0,12.526324281288588,28.669033939310502,1,0,0,0,0,0,1,0,0,1
3,0,12,38,0,9.933423377667943,39.86863207938925,1,0,0,0,0,1,0,1,0,0
3,0,33,30,0,29.189636859680185,14.28916570402047,1,0,0,0,0,0,1,1,0,0
5,1,65,17,0,24.498034615046166,16.464545742306992,0,1,0,0,0,0,1,0,0,1
3,1,3,15,0,26.72543732102433,14.45997743364577,1,0,0,0,0,0,1,0,0,1
5,2,31,26,0,11.511776578790956,12.103921006732097,1,0,0,0,0,1,0,0,1,0
2,0,29,31,1,6.599462099292639,57.552644768220226,1,0,0,0,0,1,0,0,1,0
1,0,14,31,0,9.758862638648012,41.032422526830395,1,0,0,0,0,0,1,0,0,1
2,0,84,49,0,18.72596592969239,15.144170878145937,1,0,0,0,0,0,1,1,0,0
1,0,30,33,1,10.97,36.90123249850194,0,0,0,1,0,0,1,0,0,1
1,0,11,41,0,16.735127725834662,10.846386798300127,1,0,0,0,1,0,0,0,0,1
1,0,78,34,0,9.148928899056983,10.326029405114134,1,0,0,0,0,1,0,0,1,0
2,0,3,17,0,22.823253492874322,15.287002113177614,1,0,0,0,0,0,1,0,1,0
2,0,8,35,0,21.48109866836424,18.6851003041938,1,0,0,0,0,0,1,1,0,0
4,2,45,15,0,27.47098287284239,15.156219266447499,1,0,0,0,0,0,1,0,0,1
3,0,17,56,0,13.56544507194659,25.20276018717979,1,0,0,0,0,0,1,1,0,0
1,0,61,36,0,5.686844467716697,60.04062068425768,1,0,0,0,0,1,0,0,0,1
2,0,57,22,0,23.81166520846453,16.184574599296624,1,0,0,0,0,0,1,0,1,0
1,0,77,2,0,8.254120183278168,45.00978578632894,1,0,0,0,0,0,1,0,1,0
4,0,89,9,0,21.400525694477697,15.820495671233356,1,0,0,0,0,0,1,0,1,0
3,0,86,12,0,9.177717581185423,34.817483080131986,1,0,0,0,0,1,0,0,1,0
3,0,17,38,0,28.332966664294087,13.148234524617612,1,0,0,0,0,0,1,0,1,0
2,0,83,21,0,14.386149589101317,24.354594114533178,1,0,0,0,0,0,1,0,1,0
3,1,77,50,0,29.666690074897133,13.95834337361046,1,0,0,0,0,0,1,0,0,1
2,0,45,51,0,23.884375646015954,15.39158343994275,1,0,0,0,0,0,1,0,1,0
4,1,24,42,0,36.22759307489251,11.206526577635323,1,0,0,0,0,0,1,0,0,1
3,1,59,4,0,22.79348371794009,16.855913575522177,1,0,0,0,0,0,1,0,1,0
1,0,43,55,1,10.97,36.90123249850194,0,0,0,1,0,0,1,0,0,1
4,1,6,34,0,29.99674815709196,13.883156276777791,1,0,0,0,0,0,1,0,0,1
1,0,8,39,1,11.349361215504597,31.017079839946202,1,0,0,0,0,1,0,0,1,0
2,0,20,26,0,17.174457778922747,11.004438441541996,1,0,0,0,0,0,1,0,0,1
1,0,40,54,0,11.370180297603024,34.719226244194175,1,0,0,0,0,1,0,0,0,1
4,1,47,4,1,10.931870837144025,28.068910717345492,1,0,0,0,0,0,1,0,1,0
2,0,40,37,1,17.154722381898228,13.52471130709727,1,0,0,0,0,0,1,0,0,1
5,1,62,35,0,27.80373536055902,12.464767752000565,1,0,0,0,0,0,1,0,0,1
1,0,59,8,0,9.388716632213372,41.326815113157295,1,0,0,0,0,0,1,0,1,0
2,0,15,2,0,25.527404881812803,13.665655441307461,1,0,0,0,0,0,1,0,1,0
2,0,22,45,0,7.253116571515999,45.70332701342617,1,0,0,0,0,0,1,0,1,0
4,0,79,18,0,23.947095857326833,10.347411886578467,1,0,0,0,0,0,1,0,0,1
1,0,61,30,0,4.840216937287006,71.043168107797,1,0,0,0,0,0,1,0,1,0
1,0,57,3,0,14.314625388042819,26.807215286354833,1,0,0,0,0,0,1,0,1,0
0,0,21,53,1,2.840792143047428,134.12861827507862,1,0,0,0,1,0,0,0,0,1
2,0,53,33,0,12.144175558678324,32.05360810252661,1,0,0,0,0,0,1,0,1,0
3,0,29,36,0,10.312759087654477,34.506592425822966,1,0,0,0,0,0,1,1,0,0
3,1,43,15,0,8.288425664744784,46.567186425105675,1,0,0,0,0,0,1,1,0,0
4,1,45,5,0,20.57231391944037,20.06541203699558,1,0,0,0,0,0,1,1,0,0
1,0,78,56,1,5.691230095506595,64.70199666137884,1,0,0,0,0,0,1,0,0,1
1,0,68,49,1,8.264103097130384,47.657187879095765,1,0,0,0,0,0,1,0,1,0
1,0,4,22,0,13.77066810289174,16.71501816481637,1,0,0,0,0,0,1,0,1,0
2,0,88,46,0,16.236434337624747,17.792019556564583,1,0,0,0,0,0,1,1,0,0
6,0,55,24,0,28.067810744694714,13.776855769122301,1,0,0,0,0,0,1,0,1,0
3,1,35,9,0,28.911992321526373,13.236320334693804,1,0,0,0,0,0,1,1,0,0
3,0,59,3,0,14.818542438445153,27.173194496316167,1,0,0,0,0,0,1,1,0,0
4,1,56,36,0,24.870388014665153,16.62873853544232,1,0,0,0,0,0,1,0,0,1
3,0,75,8,1,17.467157753910623,23.66000582074808,1,0,0,0,0,0,1,0,1,0
6,1,19,48,0,26.665417679083898,14.241555594705275,1,0,0,0,0,0,1,0,0,1
2,0,81,47,0,8.414000237699069,46.38474416824784,1,0,0,0,0,1,0,1,0,0
2,0,42,54,0,8.521766248847712,44.604862957492514,1,0,0,0,0,1,0,1,0,0
2,0,52,9,0,7.149664327784907,50.44846625972853,1,0,0,0,0,1,0,0,0,1
2,0,13,5,0,14.999793331909611,20.78148939090787,1,0,0,0,0,0,1,0,1,0
4,1,7,7,0,30.189317647141348,13.820927450293652,1,0,0,0,0,0,1,0,1,0
2,0,69,9,0,29.232428910372807,14.248427868964626,1,0,0,0,0,0,1,0,0,1
2,0,40,24,0,23.27134289206362,16.92053434117589,1,0,0,0,0,0,1,0,1,0
3,0,58,4,0,25.79818792085987,15.489667012395968,1,0,0,0,0,0,1,0,0,1
5,1,48,29,0,11.494494334245417,35.26669555146554,1,0,0,0,0,1,0,0,1,0
1,0,65,22,0,6.010831889181397,62.59332854184267,1,0,0,0,0,0,1,0,0,1
1,0,73,21,0,20.500243900988107,16.49591846503137,1,0,0,0,0,0,1,0,1,0
1,0,7,24,1,3.3256728642486775,95.62404076035438,1,0,0,0,0,1,0,0,0,1
3,0,44,50,0,21.446155832689456,19.163559185198594,1,0,0,0,0,0,1,0,1,0
4,0,67,31,0,25.218865953884606,16.34247349306357,1,0,0,0,0,0,1,0,0,1
1,0,17,19,1,4.688027303674756,74.54332127435029,1,0,0,0,0,0,1,0,0,1
2,0,38,46,0,12.583373951369323,27.867758763099125,1,0,0,0,0,0,1,1,0,0
7,4,0,14,0,22.642722892797146,16.49634994194019,0,1,0,0,0,0,1,0,0,1
2,0,58,2,0,13.729107764162972,29.837885522548554,1,0,0,0,0,0,1,1,0,0
2,0,69,31,1,14.498665455827307,25.751836374884515,1,0,0,0,0,0,1,0,0,1
2,1,43,46,0,47.70874657754069,8.75950594285104,1,0,0,0,0,0,1,0,1,0
3,0,56,34,0,15.4660531487513,21.610657428927063,1,0,0,0,0,0,1,0,1,0
