age,job,marital,education,default,housing,loan,is_telephone_contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
52,management,married,university.degree,no,yes,yes,no,nov,mon,98,1,999,0,nonexistent,no
42,self-employed,single,university.degree,no,yes,no,no,nov,mon,73,1,999,0,nonexistent,no
42,admin.,married,,no,no,no,no,nov,mon,55,1,999,1,failure,no
50,blue-collar,married,basic.9y,no,yes,yes,no,nov,mon,186,1,999,1,failure,no
33,technician,single,university.degree,no,no,no,no,nov,mon,69,1,999,0,nonexistent,no
41,blue-collar,married,high.school,,yes,no,no,nov,mon,121,1,999,1,failure,no
50,blue-collar,married,basic.9y,no,yes,no,no,nov,mon,249,1,999,0,nonexistent,no
50,blue-collar,married,basic.9y,no,no,no,no,nov,mon,336,1,999,0,nonexistent,no
45,management,married,basic.9y,no,yes,no,no,nov,mon,73,1,999,0,nonexistent,no
37,unemployed,married,high.school,no,no,no,no,nov,mon,55,2,999,1,failure,no
42,admin.,married,,no,no,no,no,nov,mon,657,1,999,0,nonexistent,no
35,blue-collar,married,professional.course,no,yes,no,no,nov,mon,345,1,999,0,nonexistent,no
43,management,married,university.degree,no,yes,no,no,nov,mon,65,1,999,0,nonexistent,no
57,management,married,university.degree,no,no,no,no,nov,mon,62,1,999,0,nonexistent,no
50,entrepreneur,married,university.degree,,yes,no,no,nov,mon,77,1,3,1,success,no
50,entrepreneur,married,university.degree,,no,no,no,nov,mon,102,1,999,0,nonexistent,no
32,admin.,single,university.degree,no,no,no,no,nov,mon,137,1,999,1,failure,no
34,entrepreneur,married,university.degree,,yes,no,no,nov,mon,2462,2,999,0,nonexistent,yes
30,services,single,high.school,no,no,no,no,nov,mon,213,1,999,0,nonexistent,no
45,blue-collar,married,basic.6y,,yes,no,no,nov,mon,696,2,999,0,nonexistent,yes
50,blue-collar,married,basic.9y,no,no,no,no,nov,mon,1449,1,999,0,nonexistent,no
45,blue-collar,divorced,basic.9y,,yes,no,no,nov,mon,188,1,999,0,nonexistent,no
36,unemployed,married,basic.9y,no,yes,no,no,nov,mon,391,1,999,0,nonexistent,no
54,technician,married,university.degree,no,,,no,nov,mon,56,1,999,0,nonexistent,no
46,management,divorced,university.degree,no,,,yes,nov,mon,77,2,999,0,nonexistent,no
32,blue-collar,married,basic.9y,no,yes,no,no,nov,mon,160,1,999,0,nonexistent,no
39,blue-collar,married,professional.course,no,no,no,no,nov,mon,407,1,999,0,nonexistent,no
36,self-employed,single,university.degree,no,no,no,no,nov,mon,406,1,999,0,nonexistent,no
47,admin.,divorced,professional.course,no,no,no,no,nov,mon,104,1,999,1,failure,no
31,admin.,single,high.school,no,no,no,no,nov,mon,560,2,999,0,nonexistent,no
46,admin.,divorced,high.school,,yes,no,no,nov,mon,168,1,999,0,nonexistent,no
54,admin.,married,basic.9y,no,yes,yes,no,nov,mon,167,2,999,0,nonexistent,no
45,entrepreneur,married,high.school,no,no,no,no,nov,mon,623,1,999,1,failure,no
39,management,married,university.degree,no,no,no,no,nov,mon,102,1,999,0,nonexistent,no
39,management,married,university.degree,no,no,no,no,nov,mon,71,1,999,1,failure,no
36,management,married,university.degree,no,no,no,no,nov,mon,264,2,999,0,nonexistent,no
50,technician,married,professional.course,no,yes,no,no,nov,mon,199,1,999,0,nonexistent,no
49,management,married,university.degree,no,no,no,no,nov,mon,96,1,999,0,nonexistent,no
52,admin.,divorced,high.school,no,no,no,no,nov,mon,529,2,999,0,nonexistent,no
36,admin.,married,high.school,no,no,no,no,nov,mon,64,1,999,0,nonexistent,no
46,admin.,married,high.school,no,yes,yes,no,nov,mon,165,1,999,0,nonexistent,no
46,admin.,married,high.school,no,no,no,no,nov,mon,141,1,999,0,nonexistent,no
33,blue-collar,married,basic.9y,no,yes,yes,no,nov,mon,94,1,999,0,nonexistent,no
36,blue-collar,married,basic.9y,,yes,no,no,nov,mon,499,3,999,0,nonexistent,no
46,technician,married,professional.course,no,no,no,no,nov,mon,64,3,999,0,nonexistent,no
43,blue-collar,married,high.school,no,yes,no,no,nov,mon,107,2,999,0,nonexistent,no
56,management,married,university.degree,no,yes,no,no,nov,mon,76,2,999,0,nonexistent,no
38,admin.,single,basic.9y,no,yes,no,no,nov,mon,1081,1,999,1,failure,no
36,technician,married,professional.course,no,no,no,no,nov,mon,251,2,999,0,nonexistent,no
33,blue-collar,single,basic.9y,no,yes,no,no,nov,mon,101,1,999,0,nonexistent,no
46,admin.,married,high.school,no,no,no,no,nov,mon,504,1,999,1,failure,no
40,blue-collar,married,basic.9y,no,yes,no,no,nov,mon,111,2,999,0,nonexistent,no
42,technician,married,professional.course,no,yes,yes,yes,nov,mon,215,3,999,0,nonexistent,no
46,admin.,married,high.school,no,yes,no,no,nov,mon,622,1,999,0,nonexistent,no
40,entrepreneur,divorced,university.degree,no,no,no,no,nov,mon,325,2,999,0,nonexistent,no
53,services,married,high.school,no,no,yes,no,nov,mon,181,1,999,0,nonexistent,no
53,services,married,high.school,no,no,no,no,nov,mon,166,1,999,1,failure,no
34,blue-collar,married,basic.4y,no,no,no,no,nov,mon,105,1,999,0,nonexistent,no
34,blue-collar,married,basic.4y,no,yes,no,no,nov,mon,54,1,999,0,nonexistent,no
57,admin.,married,university.degree,no,yes,no,no,nov,mon,89,2,999,0,nonexistent,no
47,retired,married,high.school,no,yes,no,no,nov,mon,240,1,999,0,nonexistent,no
32,admin.,single,high.school,no,yes,no,no,nov,mon,92,1,999,1,failure,no
42,admin.,single,high.school,no,yes,no,no,nov,mon,124,1,999,1,failure,no
42,admin.,single,high.school,no,yes,no,no,nov,mon,86,1,999,1,failure,no
40,blue-collar,married,basic.9y,no,yes,no,no,nov,mon,55,1,999,0,nonexistent,no
37,admin.,married,university.degree,no,no,no,no,nov,mon,52,1,999,0,nonexistent,no
32,technician,married,university.degree,no,yes,no,no,nov,mon,105,1,999,0,nonexistent,no
38,entrepreneur,married,high.school,no,yes,no,no,nov,mon,63,2,999,0,nonexistent,no
58,management,divorced,university.degree,no,yes,no,no,nov,mon,48,1,999,0,nonexistent,no
40,admin.,single,high.school,,no,yes,yes,nov,mon,14,1,999,0,nonexistent,no
54,admin.,married,high.school,no,yes,no,no,nov,mon,287,1,999,0,nonexistent,no
40,admin.,single,high.school,,yes,no,no,nov,mon,120,1,999,0,nonexistent,no
38,technician,single,professional.course,no,yes,no,no,nov,mon,253,1,999,1,failure,no
40,admin.,single,high.school,,yes,no,no,nov,mon,158,1,999,0,nonexistent,no
29,admin.,married,university.degree,no,no,no,no,nov,mon,142,1,999,1,failure,no
42,admin.,married,high.school,no,yes,no,no,nov,mon,131,1,999,0,nonexistent,no
46,admin.,married,university.degree,,no,no,no,nov,mon,174,1,999,1,failure,no
54,retired,divorced,professional.course,no,no,no,no,nov,mon,62,1,999,0,nonexistent,no
50,entrepreneur,married,university.degree,,yes,no,no,nov,mon,209,2,999,0,nonexistent,no
53,technician,married,university.degree,no,yes,no,no,nov,mon,352,1,999,0,nonexistent,no
42,admin.,married,university.degree,no,no,no,no,nov,mon,62,1,999,1,failure,no
40,blue-collar,married,basic.6y,no,no,no,no,nov,mon,128,1,999,1,failure,no
42,admin.,married,university.degree,no,yes,no,no,nov,mon,120,1,999,0,nonexistent,no
42,admin.,married,high.school,,no,no,no,nov,mon,119,1,999,0,nonexistent,no
38,technician,married,professional.course,no,yes,no,no,nov,mon,240,1,999,1,failure,no
42,admin.,married,university.degree,no,yes,no,no,nov,mon,375,1,999,0,nonexistent,no
31,technician,single,university.degree,no,yes,no,no,nov,mon,984,1,999,0,nonexistent,yes
37,management,divorced,,no,no,yes,no,nov,mon,74,1,999,1,failure,no
36,blue-collar,married,basic.9y,no,no,yes,no,nov,mon,131,1,999,0,nonexistent,no
38,blue-collar,married,basic.4y,no,yes,no,no,nov,mon,117,2,999,0,nonexistent,no
46,admin.,married,university.degree,,yes,yes,no,nov,mon,947,1,999,0,nonexistent,yes
44,services,divorced,high.school,no,yes,no,no,nov,mon,101,2,999,0,nonexistent,no
48,services,divorced,high.school,,yes,no,no,nov,mon,90,1,999,0,nonexistent,no
44,management,married,university.degree,no,yes,no,no,nov,mon,114,1,999,0,nonexistent,no
33,management,married,university.degree,no,yes,no,no,nov,mon,318,1,999,0,nonexistent,no
33,admin.,divorced,university.degree,no,yes,no,no,nov,mon,76,2,999,0,nonexistent,no
57,technician,married,professional.course,no,no,no,no,nov,mon,168,2,999,0,nonexistent,no
32,blue-collar,married,high.school,no,no,no,no,nov,mon,348,1,999,0,nonexistent,no
47,admin.,divorced,university.degree,,no,no,no,nov,mon,213,2,999,0,nonexistent,no
36,self-employed,single,university.degree,no,yes,no,no,nov,mon,200,2,4,1,success,no
47,management,married,university.degree,no,no,no,no,nov,mon,135,1,999,0,nonexistent,no
53,blue-collar,married,basic.9y,no,yes,yes,yes,nov,mon,44,1,999,0,nonexistent,no
55,technician,single,professional.course,no,yes,no,no,nov,mon,165,1,999,0,nonexistent,no
38,technician,married,professional.course,no,yes,no,no,nov,mon,70,2,999,0,nonexistent,no
36,unemployed,divorced,high.school,no,no,no,no,nov,mon,166,2,999,1,failure,no
32,blue-collar,married,high.school,no,yes,no,yes,nov,mon,943,1,999,0,nonexistent,yes
42,blue-collar,divorced,basic.9y,no,yes,no,no,nov,mon,191,2,999,0,nonexistent,no
32,admin.,divorced,high.school,no,yes,no,no,nov,mon,134,1,999,0,nonexistent,no
29,admin.,married,high.school,no,yes,yes,no,nov,mon,58,1,999,1,failure,no
55,blue-collar,married,basic.9y,no,yes,no,no,nov,mon,277,3,999,0,nonexistent,no
29,admin.,married,high.school,no,yes,no,no,nov,mon,155,1,999,0,nonexistent,no
29,admin.,single,university.degree,no,yes,no,no,nov,mon,183,1,999,0,nonexistent,no
45,unemployed,married,basic.9y,no,yes,no,no,nov,mon,554,2,999,0,nonexistent,no
33,blue-collar,married,basic.9y,no,no,no,no,nov,mon,218,2,999,0,nonexistent,no
48,services,married,basic.4y,,yes,no,no,nov,mon,218,1,999,0,nonexistent,no
29,self-employed,single,university.degree,no,yes,no,no,nov,mon,51,2,999,0,nonexistent,no
31,self-employed,single,university.degree,no,yes,yes,no,nov,mon,182,3,999,0,nonexistent,no
52,self-employed,married,university.degree,,no,no,no,nov,mon,96,2,999,0,nonexistent,no
52,entrepreneur,single,university.degree,,yes,no,no,nov,mon,472,2,999,0,nonexistent,no
35,blue-collar,married,high.school,no,no,no,no,nov,mon,540,2,999,0,nonexistent,yes
48,management,married,,no,yes,yes,no,nov,mon,323,3,999,0,nonexistent,no
39,unemployed,married,professional.course,no,yes,no,no,nov,mon,187,1,999,1,failure,no
46,admin.,married,high.school,,no,no,no,nov,mon,76,3,999,0,nonexistent,no
43,admin.,married,university.degree,no,yes,no,no,nov,mon,139,2,999,1,failure,no
46,self-employed,married,university.degree,no,yes,no,no,nov,mon,581,3,999,0,nonexistent,no
41,admin.,married,high.school,no,yes,no,no,nov,mon,268,2,999,0,nonexistent,no
31,management,married,university.degree,no,yes,no,no,nov,mon,37,1,999,0,nonexistent,no
53,housemaid,married,university.degree,no,no,no,no,nov,mon,53,1,999,0,nonexistent,no
44,technician,single,university.degree,no,no,no,no,nov,mon,396,3,999,0,nonexistent,no
47,management,divorced,university.degree,no,yes,no,no,nov,mon,131,2,999,0,nonexistent,no
31,management,married,university.degree,no,no,no,no,nov,mon,369,1,999,0,nonexistent,no
32,services,married,basic.4y,no,no,no,no,nov,mon,161,1,999,0,nonexistent,no
32,services,married,basic.4y,no,yes,yes,no,nov,mon,111,1,999,0,nonexistent,no
39,blue-collar,single,basic.9y,no,yes,no,no,nov,mon,78,2,999,0,nonexistent,no
44,admin.,single,high.school,no,no,no,no,nov,mon,184,3,999,0,nonexistent,no
38,management,divorced,university.degree,no,no,no,no,nov,mon,136,2,999,1,failure,no
31,technician,single,high.school,no,no,no,no,nov,mon,44,1,999,1,failure,no
30,admin.,divorced,university.degree,no,no,no,yes,nov,mon,48,1,999,0,nonexistent,no
35,self-employed,single,professional.course,no,yes,no,no,nov,mon,128,2,999,0,nonexistent,no
35,management,married,university.degree,no,no,no,no,nov,mon,146,1,999,0,nonexistent,no
29,blue-collar,married,basic.4y,no,yes,no,no,nov,mon,127,1,999,0,nonexistent,no
32,management,married,high.school,no,no,yes,no,nov,mon,256,2,999,0,nonexistent,no
39,unemployed,married,university.degree,,yes,no,no,nov,mon,74,1,999,1,failure,no
52,services,divorced,high.school,,no,no,no,nov,mon,190,1,999,0,nonexistent,no
53,retired,married,basic.4y,,yes,no,no,nov,mon,57,1,999,0,nonexistent,no
39,admin.,married,high.school,no,yes,no,no,nov,mon,58,1,999,0,nonexistent,no
32,self-employed,single,high.school,no,yes,no,no,nov,mon,223,1,999,1,failure,no
46,entrepreneur,married,university.degree,no,,,no,nov,mon,254,1,999,0,nonexistent,no
48,entrepreneur,married,university.degree,,yes,no,no,nov,mon,50,1,999,1,failure,no
35,technician,married,professional.course,no,yes,no,no,nov,mon,115,2,999,0,nonexistent,no
40,blue-collar,married,basic.4y,no,no,yes,no,nov,mon,143,2,999,0,nonexistent,no
52,services,divorced,high.school,,yes,no,no,nov,mon,734,1,999,0,nonexistent,no
31,self-employed,single,university.degree,no,yes,no,no,nov,mon,62,1,999,0,nonexistent,no
35,management,married,basic.9y,no,yes,no,no,nov,mon,171,1,999,0,nonexistent,no
48,technician,married,,,no,no,no,nov,mon,159,1,999,0,nonexistent,no
34,admin.,married,high.school,no,yes,yes,no,nov,mon,56,1,999,0,nonexistent,no
34,admin.,married,high.school,no,no,no,no,nov,mon,113,1,999,0,nonexistent,no
31,self-employed,married,university.degree,no,yes,no,yes,nov,mon,69,1,999,0,nonexistent,no
54,housemaid,single,basic.9y,,no,no,no,nov,mon,158,1,999,1,failure,no
31,self-employed,married,university.degree,no,yes,yes,no,nov,mon,60,1,999,1,failure,no
56,services,married,high.school,no,yes,no,no,nov,mon,578,1,999,0,nonexistent,no
34,admin.,married,high.school,no,yes,no,no,nov,mon,355,1,999,0,nonexistent,no
31,self-employed,married,university.degree,no,yes,no,no,nov,mon,332,1,999,0,nonexistent,no
45,admin.,married,high.school,no,no,no,no,nov,mon,113,1,999,0,nonexistent,no
55,admin.,married,high.school,,yes,no,no,nov,mon,147,1,999,0,nonexistent,no
48,technician,married,professional.course,no,yes,no,no,nov,mon,52,1,999,0,nonexistent,no
48,technician,married,professional.course,no,no,no,yes,nov,mon,106,1,999,0,nonexistent,no
45,management,married,university.degree,no,yes,yes,no,nov,mon,789,1,999,0,nonexistent,yes
55,admin.,married,high.school,,no,no,no,nov,mon,73,1,999,1,failure,no
32,management,single,university.degree,no,yes,yes,no,nov,mon,66,2,999,0,nonexistent,no
50,blue-collar,married,basic.6y,no,yes,no,no,nov,mon,116,2,999,1,failure,no
39,technician,married,professional.course,no,yes,yes,no,nov,mon,501,1,999,0,nonexistent,no
55,admin.,divorced,high.school,no,yes,no,no,nov,mon,179,1,999,1,failure,no
55,services,married,high.school,no,yes,no,no,nov,mon,40,1,999,0,nonexistent,no
40,technician,single,basic.9y,,yes,yes,no,nov,mon,99,1,999,1,failure,no
40,technician,single,basic.9y,,yes,yes,no,nov,mon,180,1,999,0,nonexistent,no
39,blue-collar,married,basic.9y,no,no,no,no,nov,mon,310,1,999,0,nonexistent,no
39,services,married,professional.course,no,no,no,no,nov,mon,148,1,999,0,nonexistent,no
36,admin.,married,high.school,no,yes,no,no,nov,mon,88,2,999,0,nonexistent,no
53,technician,married,university.degree,no,yes,no,no,nov,mon,158,2,999,0,nonexistent,no
42,admin.,married,university.degree,no,yes,no,no,nov,mon,65,2,999,1,failure,no
42,admin.,divorced,university.degree,no,yes,no,no,nov,mon,199,2,999,0,nonexistent,no
46,entrepreneur,married,basic.4y,no,yes,no,no,nov,mon,48,1,999,0,nonexistent,no
30,admin.,single,university.degree,no,yes,no,no,nov,mon,711,1,999,0,nonexistent,no
46,self-employed,married,basic.9y,,no,no,no,nov,mon,48,1,999,1,failure,no
35,admin.,married,university.degree,no,no,no,no,nov,mon,747,1,999,0,nonexistent,no
35,admin.,married,university.degree,no,yes,no,no,nov,mon,690,1,999,0,nonexistent,no
36,services,married,high.school,no,yes,no,no,nov,mon,48,2,999,0,nonexistent,no
35,blue-collar,divorced,high.school,no,no,yes,no,nov,mon,159,2,999,1,failure,no
30,blue-collar,single,basic.9y,no,yes,no,no,nov,mon,563,2,999,0,nonexistent,no
46,self-employed,married,basic.9y,,yes,no,no,nov,mon,431,1,999,0,nonexistent,no
42,housemaid,married,university.degree,no,no,no,no,nov,mon,90,4,999,1,failure,no
32,blue-collar,single,university.degree,no,yes,no,no,nov,mon,109,2,999,0,nonexistent,no
42,technician,married,basic.9y,no,no,no,no,nov,mon,295,1,999,0,nonexistent,no
34,self-employed,married,university.degree,no,yes,no,no,nov,mon,196,2,999,0,nonexistent,no
46,self-employed,married,basic.9y,,no,yes,no,nov,mon,836,1,999,1,failure,no
37,entrepreneur,married,university.degree,,no,no,no,nov,mon,94,2,999,1,failure,no
46,technician,married,high.school,no,yes,no,no,nov,mon,171,1,999,1,failure,no
39,management,single,basic.9y,no,yes,no,no,nov,mon,590,3,999,0,nonexistent,no
38,entrepreneur,married,basic.9y,no,yes,no,no,nov,mon,136,1,999,0,nonexistent,no
34,entrepreneur,married,basic.6y,,yes,no,no,nov,mon,788,1,999,0,nonexistent,yes
46,technician,married,high.school,no,yes,no,no,nov,mon,569,1,999,0,nonexistent,no
42,admin.,divorced,high.school,no,yes,no,no,nov,mon,70,1,999,0,nonexistent,no
42,admin.,divorced,high.school,no,yes,no,yes,nov,mon,124,1,999,0,nonexistent,no
38,entrepreneur,married,basic.9y,no,yes,no,no,nov,mon,555,1,999,0,nonexistent,no
44,retired,divorced,professional.course,no,yes,no,no,nov,mon,231,1,999,0,nonexistent,no
42,admin.,married,university.degree,no,no,no,no,nov,mon,226,2,999,0,nonexistent,no
52,management,married,university.degree,no,yes,yes,no,nov,mon,173,2,999,0,nonexistent,no
32,admin.,single,high.school,no,yes,no,no,nov,mon,333,2,999,0,nonexistent,no
35,entrepreneur,married,high.school,no,yes,no,no,nov,mon,131,2,999,0,nonexistent,no
43,admin.,divorced,high.school,no,no,no,no,nov,mon,92,3,999,0,nonexistent,no
31,technician,single,university.degree,no,yes,yes,no,nov,mon,118,2,999,0,nonexistent,no
58,self-employed,married,university.degree,no,no,no,no,nov,mon,224,2,999,1,failure,no
37,services,single,basic.9y,no,yes,no,no,nov,mon,283,2,999,0,nonexistent,no
51,admin.,married,high.school,no,yes,no,no,nov,mon,326,2,999,0,nonexistent,no
40,admin.,single,high.school,,,,no,nov,mon,421,2,999,0,nonexistent,no
31,services,single,high.school,,yes,no,no,nov,mon,130,3,999,0,nonexistent,no
42,admin.,divorced,high.school,no,,,no,nov,mon,295,2,999,1,failure,no
34,entrepreneur,single,university.degree,no,yes,no,no,nov,mon,113,2,999,0,nonexistent,no
35,blue-collar,married,basic.9y,no,yes,no,no,nov,mon,101,2,999,1,failure,no
49,management,married,high.school,,yes,no,no,nov,mon,79,2,999,1,failure,no
41,technician,married,basic.6y,no,yes,no,yes,nov,mon,60,2,999,0,nonexistent,no
48,entrepreneur,married,university.degree,,yes,no,no,nov,mon,694,2,999,0,nonexistent,no
46,entrepreneur,married,university.degree,no,yes,yes,no,nov,mon,78,2,999,1,failure,no
44,entrepreneur,married,professional.course,no,yes,no,yes,nov,mon,291,3,999,0,nonexistent,no
