City EN,City FA,Province,Countise,District,Latitude,Longitude,Area,Elevation,2016 Census,2011 Census,Wikipedia EN,Wikipedia FA,GeoHack
Lapui,لپوئی,فارس,زرقان,مرکزی,29.8,52.65,1578.0,,8985.0,6924.0,https://en.wikipedia.org/wiki/Lapui,https://fa.wikipedia.org/wiki/%D9%84%D9%BE%D9%88%D8%A6%DB%8C,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%84%D9%BE%D9%88%D8%A6%DB%8C&params=29.8_N_52.65_E_
Lar,لار,فارس,لارستان,مرکزی,27.68,54.28,,8002.0,62045.0,65451.0,"https://en.wikipedia.org/wiki/Lar,_Iran",https://fa.wikipedia.org/wiki/%D9%84%D8%A7%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%84%D8%A7%D8%B1&params=27.68_N_54.28_E_
Lasht-e Nesha,لشت نشا,گیلان,رشت,لشت نشا,37.3644,49.8578,2124.0,523.0,10539.0,10662.0,https://en.wikipedia.org/wiki/Lasht-e_Nesha,https://fa.wikipedia.org/wiki/%D9%84%D8%B4%D8%AA_%D9%86%D8%B4%D8%A7,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%84%D8%B4%D8%AA_%D9%86%D8%B4%D8%A7&params=37.3644_N_49.8578_E_
Latifi,لطیفی,فارس,لارستان,مرکزی,54.3889,27.6914,870.0,38.0,7300.0,6669.0,https://en.wikipedia.org/wiki/Latifi,https://fa.wikipedia.org/wiki/%D9%84%D8%B7%DB%8C%D9%81%DB%8C,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%84%D8%B7%DB%8C%D9%81%DB%8C&params=54.3889_N_27.6914_E_
Lavandevil,لوندویل,گیلان,آستارا,لوندویل,38.3122,48.8589,10.0,750.0,11235.0,10617.0,https://en.wikipedia.org/wiki/Lavandevil,https://fa.wikipedia.org/wiki/%D9%84%D9%88%D9%86%D8%AF%D9%88%DB%8C%D9%84,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%84%D9%88%D9%86%D8%AF%D9%88%DB%8C%D9%84&params=38.3122_N_48.8589_E_
Lavasan,لواسان,تهران,شمیرانات,لواسانات,35.8243,51.6336,1700.0,70.0,18146.0,15706.0,https://en.wikipedia.org/wiki/Lavasan,https://fa.wikipedia.org/wiki/%D9%84%D9%88%D8%A7%D8%B3%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%84%D9%88%D8%A7%D8%B3%D8%A7%D9%86&params=35.8243_N_51.6336_E_
Lay Bid,لای بید,اصفهان,شاهین شهر و میمه,میمه,33.45937433,50.69344433,2220.0,,1832.0,1473.0,https://en.wikipedia.org/wiki/Lay_Bid,https://fa.wikipedia.org/wiki/%D9%84%D8%A7%DB%8C_%D8%A8%DB%8C%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%84%D8%A7%DB%8C_%D8%A8%DB%8C%D8%AF&params=33.45937433_N_50.69344433_E_
Leylan,لیلان,آذربایجان شرقی,,,37.0,46.12,,,6356.0,6175.0,https://en.wikipedia.org/wiki/Leylan,https://fa.wikipedia.org/wiki/%D9%84%DB%8C%D9%84%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%84%DB%8C%D9%84%D8%A7%D9%86&params=37.00_N_46.12_E_
Likak,لیکک,کهگیلویه و بویراحمد,بهمئی,مرکزی,30.9022,50.0967,1500.0,20000.0,19857.0,17007.0,https://en.wikipedia.org/wiki/Likak,https://fa.wikipedia.org/wiki/%D9%84%DB%8C%DA%A9%DA%A9,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%84%DB%8C%DA%A9%DA%A9&params=30.9022_N_50.0967_E_
Lisar,لیسار,گیلان,طوالش,کَرَگان‌رود,37.9683,48.8981,24.0,,3647.0,3262.0,https://en.wikipedia.org/wiki/Lisar,https://fa.wikipedia.org/wiki/%D9%84%DB%8C%D8%B3%D8%A7%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%84%DB%8C%D8%B3%D8%A7%D8%B1&params=37.9683_N_48.8981_E_
Lordegan,لردگان,چهارمحال و بختیاری,لردگان,مرکزی,31.5097,50.8283,1556.0,1900.0,40528.0,35276.0,https://en.wikipedia.org/wiki/Lordegan,https://fa.wikipedia.org/wiki/%D9%84%D8%B1%D8%AF%DA%AF%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%84%D8%B1%D8%AF%DA%AF%D8%A7%D9%86&params=31.5097_N_50.8283_E_
Lotfabad,لطف‌آباد,خراسان رضوی,درگز,لطف‌آباد,37.518056,59.340833,,,1865.0,1790.0,https://en.wikipedia.org/wiki/Lotfabad,https://fa.wikipedia.org/wiki/%D9%84%D8%B7%D9%81%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%AF%D8%B1%DA%AF%D8%B2),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%84%D8%B7%D9%81%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%AF%D8%B1%DA%AF%D8%B2)&params=37.518056_N_59.340833_E_
Lowshan,لوشان,گیلان,رودبار,مرکزی,36.65,49.5333,491.0,,13032.0,15193.0,https://en.wikipedia.org/wiki/Lowshan,https://fa.wikipedia.org/wiki/%D9%84%D9%88%D8%B4%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%84%D9%88%D8%B4%D8%A7%D9%86&params=36.6500_N_49.5333_E_
Lujali,لوجلی,خراسان شمالی,شیروان,سرحد,37.6,57.85,1492.0,,1481.0,1166.0,https://en.wikipedia.org/wiki/Lujali,https://fa.wikipedia.org/wiki/%D9%84%D9%88%D8%AC%D9%84%DB%8C,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%84%D9%88%D8%AC%D9%84%DB%8C&params=37.6000_N_57.8500_E_
Luleman,لولمان,گیلان,رشت,کوچصفهان,,,,,7426.0,3558.0,,https://fa.wikipedia.org/wiki/%D9%84%D9%88%D9%84%D9%85%D8%A7%D9%86_(%D8%B1%D8%B4%D8%AA),
Lumar,لومار,ایلام,سیروان,مرکزی,33.56510833,46.81329733,787.0,,2696.0,2658.0,https://en.wikipedia.org/wiki/Lumar,https://fa.wikipedia.org/wiki/%D9%84%D9%88%D9%85%D8%A7%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%84%D9%88%D9%85%D8%A7%D8%B1&params=33.56510833_N_46.81329733_E_
Madar-e Soleyman,مادرسلیمان,فارس,پاسارگاد,پاسارگاد,30.18902467,53.17918967,,,1546.0,1546.0,https://en.wikipedia.org/wiki/Madar-e_Soleyman,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D8%AF%D8%B1%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%A7%D8%AF%D8%B1%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86&params=30.18902467_N_53.17918967_E_
Madavan,مادوان,کهگیلویه و بویراحمد,بویراحمد,مرکزی,30.72002,51.544439,,,18078.0,10777.0,https://en.wikipedia.org/wiki/Madavan-e_Olya,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D8%AF%D9%88%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%A7%D8%AF%D9%88%D8%A7%D9%86&params=30.720020_N_51.544439_E_
Mah Neshan,ماه‌نشان,زنجان,ماه‌نشان,مرکزی,36.7411,47.6658,1350.0,,5487.0,5439.0,https://en.wikipedia.org/wiki/Mah_Neshan,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D9%87%E2%80%8C%D9%86%D8%B4%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%A7%D9%87%E2%80%8C%D9%86%D8%B4%D8%A7%D9%86&params=36.7411_N_47.6658_E_
Mahabad,مهاباد,اصفهان,اردستان,مهاباد,33.532581,52.212296,1380.0,,3727.0,3656.0,"https://en.wikipedia.org/wiki/Mahabad,_Isfahan",https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%A7%D8%A8%D8%A7%D8%AF_(%D8%A7%D8%B1%D8%AF%D8%B3%D8%AA%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D9%87%D8%A7%D8%A8%D8%A7%D8%AF_(%D8%A7%D8%B1%D8%AF%D8%B3%D8%AA%D8%A7%D9%86)&params=33.532581_N_52.212296_E_
Mahabad,مهاباد,آذربایجان غربی,مهاباد,مرکزی,36.762571,45.721965,1320.0,,168393.0,147268.0,https://en.wikipedia.org/wiki/Mahabad,https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%A7%D8%A8%D8%A7%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D9%87%D8%A7%D8%A8%D8%A7%D8%AF&params=36.762571_N_45.721965_E_
Mahajeran,مهاجران,مرکزی,شازند,زالیان,34.0301,49.2604,,11301.0,20346.0,12293.0,"https://en.wikipedia.org/wiki/Mahajeran,_Markazi",https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D8%A7%D9%86_(%D8%B4%D8%A7%D8%B2%D9%86%D8%AF),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D8%A7%D9%86_(%D8%B4%D8%A7%D8%B2%D9%86%D8%AF)&params=34.0301_N_49.2604_E_
Mahallat,محلات,مرکزی,محلات,مرکزی,33.9167,50.45,,,43245.0,40582.0,https://en.wikipedia.org/wiki/Mahallat,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%84%D8%A7%D8%AA,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%AD%D9%84%D8%A7%D8%AA&params=33.9167_N_50.4500_E_
Mahan,ماهان,کرمان,کرمان,ماهان,30.06,57.29,1969.0,,19423.0,17178.0,"https://en.wikipedia.org/wiki/Mahan,_Iran",https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D9%87%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%A7%D9%87%D8%A7%D9%86&params=30.06_N_57.29_E_
Mahdasht,ماهدشت,البرز,کرج,مرکزی,35.7289,50.8128,,,62910.0,51518.0,https://en.wikipedia.org/wiki/Mahdasht,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D9%87%D8%AF%D8%B4%D8%AA,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%A7%D9%87%D8%AF%D8%B4%D8%AA&params=35.7289_N_50.8128_E_
Mahmudabad,محمودآباد,مازندران,محمودآباد,,36.63,52.25,,,31844.0,31771.0,"https://en.wikipedia.org/wiki/Mahmudabad,_Mazandaran",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF%D8%A2%D8%A8%D8%A7%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%AD%D9%85%D9%88%D8%AF%D8%A2%D8%A8%D8%A7%D8%AF&params=36.63_N_52.25_E_
Mahmudabad,محمودآباد,آذربایجان غربی,شاهین‌دژ,مرکزی,36.99,46.34,13402.0,,6866.0,6680.0,"https://en.wikipedia.org/wiki/Mahmudabad,_West_Azerbaijan",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%B4%D8%A7%D9%87%DB%8C%D9%86%E2%80%8C%D8%AF%DA%98),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%AD%D9%85%D9%88%D8%AF%D8%A2%D8%A8%D8%A7%D8%AF_(%D8%B4%D8%A7%D9%87%DB%8C%D9%86%E2%80%8C%D8%AF%DA%98)&params=36.99_N_46.34_E_
Mahmudabad Nemuneh,محمودآباد نمونه,قزوین,قزوین,مرکزی,36.2887,49.9021,1315.0,,21982.0,21796.0,https://en.wikipedia.org/wiki/Mahmudabad_Nemuneh,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF%D8%A2%D8%A8%D8%A7%D8%AF_%D9%86%D9%85%D9%88%D9%86%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%AD%D9%85%D9%88%D8%AF%D8%A2%D8%A8%D8%A7%D8%AF_%D9%86%D9%85%D9%88%D9%86%D9%87&params=36.2887_N_49.9021_E_
Mahshahr,ماهشهر,خوزستان,بندر ماهشهر,مرکزی,30.5458,49.1803,38.0,27137.0,162797.0,153778.0,https://en.wikipedia.org/wiki/Bandar-e_Mahshahr,https://fa.wikipedia.org/wiki/%D8%A8%D9%86%D8%AF%D8%B1_%D9%85%D8%A7%D9%87%D8%B4%D9%87%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%A8%D9%86%D8%AF%D8%B1_%D9%85%D8%A7%D9%87%D8%B4%D9%87%D8%B1&params=30.5458_N_49.1803_E_
Majlesi,شهر مجلسی,اصفهان,مبارکه,مرکزی,,,,,9363.0,4083.0,https://en.wikipedia.org/wiki/Shahrak-e_Majlesi,https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1_%D9%85%D8%AC%D9%84%D8%B3%DB%8C,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D8%B4%D9%87%D8%B1_%D9%85%D8%AC%D9%84%D8%B3%DB%8C&params=32_12_00_N_51_30_08_E_region:IR
Maklavan,ماکلوان,گیلان,فومن,سردارجنگل,,,,12.0,1635.0,1635.0,https://en.wikipedia.org/wiki/Maklavan,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%DA%A9%D9%84%D9%88%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%A7%DA%A9%D9%84%D9%88%D8%A7%D9%86&params=37_N_49_E_
Maku,ماکو,آذربایجان غربی,ماکو,مرکزی,39.2867,44.5586,1182.0,,46581.0,42751.0,"https://en.wikipedia.org/wiki/Maku,_Iran",https://fa.wikipedia.org/wiki/%D9%85%D8%A7%DA%A9%D9%88,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%A7%DA%A9%D9%88&params=39.2867_N_44.5586_E_
Mal-e Khalifeh,مال‌خلیفه,چهارمحال و بختیاری,فلارد,مرکزی,31.2907191,51.2592817,,,4024.0,3698.0,https://en.wikipedia.org/wiki/Mal-e_Khalifeh,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D9%84%E2%80%8C%D8%AE%D9%84%DB%8C%D9%81%D9%87_(%D9%81%D9%84%D8%A7%D8%B1%D8%AF),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%A7%D9%84%E2%80%8C%D8%AE%D9%84%DB%8C%D9%81%D9%87_(%D9%81%D9%84%D8%A7%D8%B1%D8%AF)&params=31.2907191_N_51.2592817_E_
Malard,ملارد,تهران,ملارد,مرکزی و صفادشت,35.6656,50.9781,1152.0,9303.0,281027.0,290817.0,https://en.wikipedia.org/wiki/Malard,https://fa.wikipedia.org/wiki/%D9%85%D9%84%D8%A7%D8%B1%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D9%84%D8%A7%D8%B1%D8%AF&params=35.6656_N_50.9781_E_
Malayer,ملایر,همدان,ملایر,مرکزی,34.2942,48.82,1725.0,344.0,170237.0,159848.0,https://en.wikipedia.org/wiki/Malayer,https://fa.wikipedia.org/wiki/%D9%85%D9%84%D8%A7%DB%8C%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D9%84%D8%A7%DB%8C%D8%B1&params=34.2942_N_48.8200_E_
Malek Kian,ملک‌کیان,,,,,,,,,,https://en.wikipedia.org/wiki/Malek_Kian,https://fa.wikipedia.org/wiki/%D9%85%D9%84%DA%A9%E2%80%8C%DA%A9%DB%8C%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D9%84%DA%A9%E2%80%8C%DA%A9%DB%8C%D8%A7%D9%86&params=38_03_24_N_46_32_29_E_type:city(1066)_region:IR_source:enwiki
Malekabad,ملک‌آباد,خراسان رضوی,مشهد,احمدآباد,36.001111,59.591667,,,2056.0,1487.0,"https://en.wikipedia.org/wiki/Malekabad,_Razavi_Khorasan",https://fa.wikipedia.org/wiki/%D9%85%D9%84%DA%A9%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_(%D9%85%D8%B4%D9%87%D8%AF),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D9%84%DA%A9%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF_(%D9%85%D8%B4%D9%87%D8%AF)&params=36.001111_N_59.591667_E_
Malekan,ملکان,آذربایجان شرقی,ملکان,مرکزی,37.142872,46.104359,1302.0,,27431.0,25312.0,https://en.wikipedia.org/wiki/Malekan,https://fa.wikipedia.org/wiki/%D9%85%D9%84%DA%A9%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D9%84%DA%A9%D8%A7%D9%86&params=37.142872_N_46.104359_E_
Mamqan,ممقان,آذربایجان شرقی,آذرشهر,ممقان,37.8415472,45.9724994,13462.0,,11892.0,13359.0,https://en.wikipedia.org/wiki/Mamqan,https://fa.wikipedia.org/wiki/%D9%85%D9%85%D9%82%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D9%85%D9%82%D8%A7%D9%86&params=37.8415472_N_45.9724994_E_
Mamulan,معمولان,لرستان,معمولان,معمولان,33.3797,47.9606,11001.0,,7656.0,7502.0,https://en.wikipedia.org/wiki/Mamulan,https://fa.wikipedia.org/wiki/%D9%85%D8%B9%D9%85%D9%88%D9%84%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%B9%D9%85%D9%88%D9%84%D8%A7%D9%86&params=33.3797_N_47.9606_E_
Mamuniyeh,مأمونیه,مرکزی,زرندیه,,35.2983,50.515,1256.0,,21814.0,19005.0,https://en.wikipedia.org/wiki/Mamuniyeh,https://fa.wikipedia.org/wiki/%D9%85%D8%A3%D9%85%D9%88%D9%86%DB%8C%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%A3%D9%85%D9%88%D9%86%DB%8C%D9%87&params=35.2983_N_50.5150_E_
Manj-e Nesa,منج,چهارمحال و بختیاری,لردگان,منج,31.53699575,50.62627036,,,1492.0,1486.0,https://en.wikipedia.org/wiki/Manj-e_Nesa,https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%AC_(%D9%84%D8%B1%D8%AF%DA%AF%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D9%86%D8%AC_(%D9%84%D8%B1%D8%AF%DA%AF%D8%A7%D9%86)&params=31.53699575_N_50.62627036_E_
Manjil,منجیل,گیلان,رودبار,مرکزی,36.7328,49.4203,496.0,,15630.0,17396.0,https://en.wikipedia.org/wiki/Manjil,https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%AC%DB%8C%D9%84,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D9%86%D8%AC%DB%8C%D9%84&params=36.7328_N_49.4203_E_
Mansuriyeh,منصوریه,خوزستان,بهبهان,مرکزی,30.62842333,50.30470533,341.0,,5441.0,5441.0,"https://en.wikipedia.org/wiki/Mansuriyeh,_Khuzestan",https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%B5%D9%88%D8%B1%DB%8C%D9%87_(%D8%A8%D9%87%D8%A8%D9%87%D8%A7%D9%86),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D9%86%D8%B5%D9%88%D8%B1%DB%8C%D9%87_(%D8%A8%D9%87%D8%A8%D9%87%D8%A7%D9%86)&params=30.62842333_N_50.30470533_E_
Manujan,منوجان,کرمان,منوجان,مرکزی,27.4042,57.5058,337.0,,15634.0,14286.0,https://en.wikipedia.org/wiki/Manujan,https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%D8%AC%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D9%86%D9%88%D8%AC%D8%A7%D9%86&params=27.4042_N_57.5058_E_
Manzariyeh,منظریه,اصفهان,شهرضا,مرکزی,31.94632467,51.87054067,1859.0,,7164.0,6270.0,https://en.wikipedia.org/wiki/Manzariyeh,https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%B8%D8%B1%DB%8C%D9%87_(%D8%B4%D9%87%D8%B1%D8%B6%D8%A7),https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D9%86%D8%B8%D8%B1%DB%8C%D9%87_(%D8%B4%D9%87%D8%B1%D8%B6%D8%A7)&params=31.94632467_N_51.87054067_E_
Maragheh,مراغه,آذربایجان شرقی,مراغه,مرکزی,37.38950233,46.23764733,147774.0,263.0,175255.0,162275.0,https://en.wikipedia.org/wiki/Maragheh,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%A7%D8%BA%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%B1%D8%A7%D8%BA%D9%87&params=37.38950233_N_46.23764733_E_
Marand,مرند,آذربایجان شرقی,مرند,مرکزی,38.35,46.0,1334.0,,130825.0,124323.0,https://en.wikipedia.org/wiki/Marand,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D9%86%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%B1%D9%86%D8%AF&params=38.35_N_46.00_E_
Maraveh Tappeh,مراوه,گلستان,مراوه تپه,مرکزی,37.904304,55.954544,206.0,,8671.0,7906.0,https://en.wikipedia.org/wiki/Maraveh_Tappeh,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%A7%D9%88%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%B1%D8%A7%D9%88%D9%87&params=37.90430400_N_55.95454400_E_
Mardehek,مردهک,کرمان,عنبرآباد,جبال‌بارز جنوبی,28.3594,58.1628,887.0,,2870.0,2904.0,https://en.wikipedia.org/wiki/Mardehek,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AF%D9%87%DA%A9,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%B1%D8%AF%D9%87%DA%A9&params=28.3594_N_58.1628_E_
Marganlar,مرگنلر,آذربایجان غربی,شوط,قره قویون,39.150028,44.953816,950.0,,2294.0,2247.0,,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%DA%AF%D9%86%D9%84%D8%B1,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%B1%DA%AF%D9%86%D9%84%D8%B1&params=39.150028_N_44.953816_E_
Margown,مارگون,کهگیلویه و بویراحمد,مارگون,مرکزی,30.99237,51.08253,,,3135.0,2706.0,https://en.wikipedia.org/wiki/Margown,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D8%B1%DA%AF%D9%88%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%A7%D8%B1%DA%AF%D9%88%D9%86&params=30.99237_N_51.08253_E_
Marivan,مریوان,کردستان,مریوان,مرکزی,35.52,46.17,1320.0,2326.0,136654.0,110464.0,https://en.wikipedia.org/wiki/Marivan,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%DB%8C%D9%88%D8%A7%D9%86,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%B1%DB%8C%D9%88%D8%A7%D9%86&params=35.52_N_46.17_E_
Marjaghal,مرجغل,گیلان,صومعه سرا,تولم,37.2731,49.3611,5.0,,6735.0,6471.0,https://en.wikipedia.org/wiki/Marjaghal,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AC%D8%BA%D9%84,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%B1%D8%AC%D8%BA%D9%84&params=37.2731_N_49.3611_E_
Marvast,مروست,یزد,مروست,مرکزی,30.4783,54.2117,1544.0,585.0,9379.0,8865.0,https://en.wikipedia.org/wiki/Marvast,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D9%88%D8%B3%D8%AA,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%B1%D9%88%D8%B3%D8%AA&params=30.4783_N_54.2117_E_
Marvdasht,مرودشت,فارس,مرودشت,مرکزی,29.8,52.83,1620.0,4649.0,148858.0,138649.0,https://en.wikipedia.org/wiki/Marvdasht,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D9%88%D8%AF%D8%B4%D8%AA,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%B1%D9%88%D8%AF%D8%B4%D8%AA&params=29.80_N_52.83_E_
Maryanaj,مریانج,همدان,همدان,مرکزی,34.83006661,48.4590438,1778.0,40.0,10848.0,10207.0,https://en.wikipedia.org/wiki/Maryanaj,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%DB%8C%D8%A7%D9%86%D8%AC,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%B1%DB%8C%D8%A7%D9%86%D8%AC&params=34.83006661_N_48.45904380_E_
Marzanabad,مرزن آباد,مازندران,چالوس,مرزن آباد,36.4442,51.3083,503.0,1500.0,6698.0,5789.0,https://en.wikipedia.org/wiki/Marzanabad,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%B2%D9%86%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%B1%D8%B2%D9%86%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF&params=36.4442_N_51.3083_E_
Marzikola,مرزیکلا,مازندران,بابل,بابل‌کنار,36.3636,52.7397,82.0,120.0,868.0,555.0,https://en.wikipedia.org/wiki/Marzikola,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%B2%DB%8C%DA%A9%D9%84%D8%A7,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%B1%D8%B2%DB%8C%DA%A9%D9%84%D8%A7&params=36.3636_N_52.7397_E_
Masal,ماسال,گیلان,ماسال,مرکزی,37.36326467,49.13248267,,,17901.0,14689.0,https://en.wikipedia.org/wiki/Masal,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D8%B3%D8%A7%D9%84,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%A7%D8%B3%D8%A7%D9%84&params=37.36326467_N_49.13248267_E_
Mashhad,مشهد,خراسان رضوی,مشهد,مرکزی,36.305729,59.57837,105011509505.0,3514.0,3001184.0,2766258.0,https://en.wikipedia.org/wiki/Mashhad,https://fa.wikipedia.org/wiki/%D9%85%D8%B4%D9%87%D8%AF,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%B4%D9%87%D8%AF&params=36.305729_N_59.578370_E_
Mashhad Rizeh,مشهد ریزه,خراسان رضوی,تایباد,میان ولایت,34.793628,60.503925,,,10105.0,9211.0,https://en.wikipedia.org/wiki/Mashhad_Rizeh,https://fa.wikipedia.org/wiki/%D9%85%D8%B4%D9%87%D8%AF_%D8%B1%DB%8C%D8%B2%D9%87,https://geohack.toolforge.org/geohack.php?language=fa&pagename=%D9%85%D8%B4%D9%87%D8%AF_%D8%B1%DB%8C%D8%B2%D9%87&params=34.793628_N_60.503925_E_
